Latitude,Longitude,Date,value
51,9.75,09.2011,1.385624326
51,9.75,10.2011,1.966437923
51,9.75,11.2011,1.635618575
51,9.75,12.2011,0.330480066
51,9.75,01.2012,1.905450164
51,9.75,02.2012,1.391727589
51,9.75,03.2012,1.795136404
51,9.75,04.2012,1.846270194
51,9.75,05.2012,1.485104786
51,9.75,06.2012,2.818651994
51,9.75,07.2012,1.324634454
51,9.75,08.2012,3.776817743
51,9.75,09.2012,1.79634574
51,9.75,10.2012,1.228783695
51,9.75,11.2012,1.687226612
51,9.75,12.2012,1.414016896
51,9.75,01.2013,2.189477979
51,9.75,02.2013,1.505428358
51,9.75,03.2013,1.915266354
51,9.75,04.2013,2.238458952
51,9.75,05.2013,1.76977906
51,9.75,06.2013,1.818890758
51,9.75,07.2013,1.323351952
51,9.75,08.2013,2.625186232
51,9.75,09.2013,0.592820393
51,9.75,10.2013,1.781249812
51,9.75,11.2013,4.770737242
51,9.75,12.2013,2.743084918
51,9.75,01.2014,3.449000694
51,9.75,02.2014,0.591087243
51,9.75,03.2014,1.377334225
51,9.75,04.2014,4.281416086
51,9.75,05.2014,2.50173914
51,9.75,06.2014,3.071332408
51,9.75,07.2014,3.027253549
51,9.75,08.2014,2.238353278
51,9.75,09.2014,2.107338112
51,9.75,10.2014,2.548358333
51,9.75,11.2014,2.337645947
51,9.75,12.2014,0.929862131
51,9.75,01.2015,1.85660065
51,9.75,02.2015,1.637553607
51,9.75,03.2015,0.87007024
51,9.75,04.2015,1.002326322
51,9.75,05.2015,1.481507941
51,9.75,06.2015,1.175149938
51,9.75,07.2015,1.081419016
51,9.75,08.2015,2.510329014
51,9.75,09.2015,1.388317957
51,9.75,10.2015,2.32989351
51,9.75,11.2015,2.52198703
51,9.75,12.2015,2.317335917
51,9.75,01.2016,1.340953864
51,9.75,02.2016,0.388499047
51,9.75,03.2016,0.216952762
51,9.75,04.2016,1.103847176
51,9.75,05.2016,2.269817553
51,9.75,06.2016,1.933591869
51,9.75,07.2016,1.168328213
51,9.75,08.2016,1.255243036
51,9.75,09.2016,1.235374461
51,9.75,10.2016,0.920219117
51,9.75,11.2016,1.90077789
51,9.75,12.2016,1.664163592
51,9.75,01.2017,1.020277893
51,9.75,02.2017,1.822634987
51,9.75,03.2017,1.188855381
51,9.75,04.2017,0.33039525
51,9.75,05.2017,1.17547466
51,10.5,01.2010,0.339830234
51,10.5,02.2010,1.179810979
51,10.5,03.2010,2.221081846
51,10.5,04.2010,2.376585081
51,10.5,05.2010,1.970657627
51,10.5,06.2010,2.953688009
51,10.5,07.2010,2.715860948
51,10.5,08.2010,0.819455214
51,10.5,09.2010,2.401068659
51,10.5,10.2010,2.29472475
51,10.5,11.2010,3.326014856
51,10.5,12.2010,1.550247135
51,10.5,01.2011,0.998999757
51,10.5,02.2011,0.243469405
51,10.5,03.2011,2.105009604
51,10.5,04.2011,1.23565534
51,10.5,05.2011,1.22958231
51,10.5,06.2011,0.97013858
51,10.5,07.2011,0.97635457
51,10.5,08.2011,0.932562428
51,10.5,09.2011,1.502823861
51,10.5,10.2011,1.979171696
51,10.5,11.2011,1.736568978
51,10.5,12.2011,0.379148079
51,10.5,01.2012,2.011946633
51,10.5,02.2012,1.392105863
51,10.5,03.2012,1.695572216
51,10.5,04.2012,1.752683603
51,10.5,05.2012,1.334737735
51,10.5,06.2012,2.941575173
51,10.5,07.2012,1.308046268
51,10.5,08.2012,3.888523226
51,10.5,09.2012,1.726996096
51,10.5,10.2012,1.404420427
51,10.5,11.2012,1.709800253
51,10.5,12.2012,1.408277643
51,10.5,01.2013,2.27714446
51,10.5,02.2013,1.638266209
51,10.5,03.2013,1.858837552
51,10.5,04.2013,2.199585086
51,10.5,05.2013,1.795591385
51,10.5,06.2013,1.751448477
51,10.5,07.2013,1.373850598
51,10.5,08.2013,2.617543468
51,10.5,09.2013,0.614165357
51,10.5,10.2013,1.749964258
51,10.5,11.2013,4.806840586
51,10.5,12.2013,2.808438945
51,10.5,01.2014,3.539429613
51,10.5,02.2014,0.541007075
51,10.5,03.2014,1.572455178
51,10.5,04.2014,4.37293197
51,10.5,05.2014,2.537632964
51,10.5,06.2014,3.164755825
51,10.5,07.2014,2.861286953
51,10.5,08.2014,2.225524366
51,10.5,09.2014,1.957073234
51,10.5,10.2014,2.619743028
51,10.5,11.2014,2.375509599
51,10.5,12.2014,0.932875329
51,10.5,01.2015,1.851105518
51,10.5,02.2015,1.583464207
51,10.5,03.2015,0.880145702
51,10.5,04.2015,0.957159101
51,10.5,05.2015,1.524710799
51,10.5,06.2015,1.154764001
51,10.5,07.2015,1.176811041
51,10.5,08.2015,2.420483677
51,10.5,09.2015,1.461708574
51,10.5,10.2015,2.206153873
51,10.5,11.2015,2.464468765
51,10.5,12.2015,2.221715313
51,10.5,01.2016,1.438004722
51,10.5,02.2016,0.353618647
51,10.5,03.2016,0.255194835
51,10.5,04.2016,1.227159238
51,10.5,05.2016,2.081653855
51,10.5,06.2016,2.189003525
51,10.5,07.2016,1.110030534
51,10.5,08.2016,1.345457817
51,10.5,09.2016,1.188258226
51,10.5,10.2016,1.000684581
51,10.5,11.2016,1.769298994
51,10.5,12.2016,1.77553188
51,10.5,01.2017,0.952083531
51,10.5,02.2017,1.877938586
51,10.5,03.2017,1.098545702
51,10.5,04.2017,0.299366936
51,10.5,05.2017,1.243976501
51,11.25,01.2010,0.316201692
51,11.25,02.2010,1.254018199
51,11.25,03.2010,2.188189015
51,11.25,04.2010,2.468200453
51,11.25,05.2010,2.136680384
51,11.25,06.2010,3.129470383
51,11.25,07.2010,2.61247316
51,11.25,08.2010,0.820467673
51,11.25,09.2010,2.268676643
51,11.25,10.2010,2.266977983
51,11.25,11.2010,3.150330551
51,11.25,12.2010,1.601918869
51,11.25,01.2011,1.002800456
51,11.25,02.2011,0.189397663
51,11.25,03.2011,2.199956551
51,11.25,04.2011,1.265354657
51,11.25,05.2011,1.391571286
51,11.25,06.2011,1.062330273
51,11.25,07.2011,0.945790624
51,11.25,08.2011,1.042233363
51,11.25,09.2011,1.66159247
51,11.25,10.2011,1.989850191
51,11.25,11.2011,1.892844278
51,11.25,12.2011,0.438202021
51,11.25,01.2012,2.131696418
51,11.25,02.2012,1.431052506
51,11.25,03.2012,1.693282998
51,11.25,04.2012,1.662565802
51,11.25,05.2012,1.302248932
51,11.25,06.2012,3.060873639
51,11.25,07.2012,1.316326995
51,11.25,08.2012,4.003363716
51,11.25,09.2012,1.659989611
51,11.25,10.2012,1.537178615
51,11.25,11.2012,1.762845018
51,11.25,12.2012,1.434391217
51,11.25,01.2013,2.370189329
51,11.25,02.2013,1.786860461
51,11.25,03.2013,1.817121349
51,11.25,04.2013,2.166603711
51,11.25,05.2013,1.837924846
51,11.25,06.2013,1.700689178
51,11.25,07.2013,1.445786227
51,11.25,08.2013,2.639025552
51,11.25,09.2013,0.668968445
51,11.25,10.2013,1.790277531
51,11.25,11.2013,4.847038103
51,11.25,12.2013,2.858416386
51,11.25,01.2014,3.628278563
51,11.25,02.2014,0.497088066
51,11.25,03.2014,1.748279402
51,11.25,04.2014,4.468798549
51,11.25,05.2014,2.595676044
51,11.25,06.2014,3.308473523
51,11.25,07.2014,2.771162934
51,11.25,08.2014,2.281702605
51,11.25,09.2014,1.842576389
51,11.25,10.2014,2.716688319
51,11.25,11.2014,2.424283665
51,11.25,12.2014,0.976639891
51,11.25,01.2015,1.84749285
51,11.25,02.2015,1.536126612
51,11.25,03.2015,0.939274154
51,11.25,04.2015,0.892213875
51,11.25,05.2015,1.579207778
51,11.25,06.2015,1.183596572
51,11.25,07.2015,1.29798216
51,11.25,08.2015,2.369950471
51,11.25,09.2015,1.568051013
51,11.25,10.2015,2.143905753
51,11.25,11.2015,2.446052523
51,11.25,12.2015,2.164649861
51,11.25,01.2016,1.563010329
51,11.25,02.2016,0.381158465
51,11.25,03.2016,0.341804589
51,11.25,04.2016,1.409909778
51,11.25,05.2016,1.913484065
51,11.25,06.2016,2.455529425
51,11.25,07.2016,1.113465624
51,11.25,08.2016,1.461570049
51,11.25,09.2016,1.194372153
51,11.25,10.2016,1.112435941
51,11.25,11.2016,1.692041604
51,11.25,12.2016,1.895880484
51,11.25,01.2017,0.930324486
51,11.25,02.2017,1.959268393
51,11.25,03.2017,1.039227673
51,11.25,04.2017,0.262819868
51,11.25,05.2017,1.35790577
51,12,01.2010,0.294487793
51,12,02.2010,1.354780684
51,12,03.2010,2.287580365
51,12,04.2010,2.538049307
51,12,05.2010,2.267131371
51,12,06.2010,3.326351421
51,12,07.2010,2.74013192
51,12,08.2010,0.88530133
51,12,09.2010,2.344472284
51,12,10.2010,2.237248552
51,12,11.2010,3.191704947
51,12,12.2010,1.659458403
51,12,01.2011,0.963290927
51,12,02.2011,0.165119789
51,12,03.2011,2.27484941
51,12,04.2011,1.280522527
51,12,05.2011,1.578821554
51,12,06.2011,1.156578453
51,12,07.2011,0.923118312
51,12,08.2011,1.282841176
51,12,09.2011,1.830239026
51,12,10.2011,1.983336013
51,12,11.2011,2.071825463
51,12,12.2011,0.473338187
51,12,01.2012,2.257060822
51,12,02.2012,1.531733207
51,12,03.2012,1.83351664
51,12,04.2012,1.55597396
51,12,05.2012,1.436120717
51,12,06.2012,3.117201448
51,12,07.2012,1.394778553
51,12,08.2012,4.100015739
51,12,09.2012,1.612266244
51,12,10.2012,1.595764675
51,12,11.2012,1.872670251
51,12,12.2012,1.453895723
51,12,01.2013,2.444970003
51,12,02.2013,1.974592066
51,12,03.2013,1.803327024
51,12,04.2013,2.150783298
51,12,05.2013,1.871962893
51,12,06.2013,1.671144984
51,12,07.2013,1.500062382
51,12,08.2013,2.679689368
51,12,09.2013,0.716010149
51,12,10.2013,1.953001103
51,12,11.2013,4.899550105
51,12,12.2013,2.967676084
51,12,01.2014,3.676496713
51,12,02.2014,0.488942849
51,12,03.2014,1.882770596
51,12,04.2014,4.539189078
51,12,05.2014,2.689605167
51,12,06.2014,3.523726983
51,12,07.2014,2.866950422
51,12,08.2014,2.38036323
51,12,09.2014,1.830094238
51,12,10.2014,2.811146811
51,12,11.2014,2.486528174
51,12,12.2014,1.012816285
51,12,01.2015,1.84925111
51,12,02.2015,1.506456093
51,12,03.2015,1.054203744
51,12,04.2015,0.796820392
51,12,05.2015,1.631782091
51,12,06.2015,1.268473779
51,12,07.2015,1.436932984
51,12,08.2015,2.388496007
51,12,09.2015,1.69495772
51,12,10.2015,2.246929364
51,12,11.2015,2.490737189
51,12,12.2015,2.2562084
51,12,01.2016,1.69348934
51,12,02.2016,0.457445772
51,12,03.2016,0.451972677
51,12,04.2016,1.637549901
51,12,05.2016,1.852516281
51,12,06.2016,2.719761729
51,12,07.2016,1.239675368
51,12,08.2016,1.603065996
51,12,09.2016,1.298662334
51,12,10.2016,1.208876749
51,12,11.2016,1.706579091
51,12,12.2016,1.983452815
51,12,01.2017,0.989796698
51,12,02.2017,2.055651151
51,12,03.2017,1.036306849
51,12,04.2017,0.241782114
51,12,05.2017,1.506826814
51,12.75,01.2010,0.129303321
51,12.75,02.2010,1.350303306
51,12.75,03.2010,2.198317584
51,12.75,04.2010,2.490089101
51,12.75,05.2010,2.350701209
51,12.75,06.2010,3.372239904
51,12.75,07.2010,2.542475655
51,12.75,08.2010,0.780572559
51,12.75,09.2010,2.287589308
51,12.75,10.2010,2.068021838
51,12.75,11.2010,2.976383036
51,12.75,12.2010,1.65618823
51,12.75,01.2011,0.849439186
51,12.75,02.2011,0.169066772
51,12.75,03.2011,2.273449525
51,12.75,04.2011,1.249732783
51,12.75,05.2011,1.694964799
51,12.75,06.2011,1.239957418
51,12.75,07.2011,0.857595387
51,12.75,08.2011,1.356921393
51,12.75,09.2011,1.910424327
51,12.75,10.2011,1.964630319
51,12.75,11.2011,2.138150102
51,12.75,12.2011,0.471287449
51,12.75,01.2012,2.303151737
51,12.75,02.2012,1.451197234
51,12.75,03.2012,1.788798627
51,12.75,04.2012,1.426952803
51,12.75,05.2012,1.498447723
51,12.75,06.2012,3.15903374
51,12.75,07.2012,1.380400511
51,12.75,08.2012,4.118688763
51,12.75,09.2012,1.441915845
51,12.75,10.2012,1.565849211
51,12.75,11.2012,1.910123543
51,12.75,12.2012,1.402744063
51,12.75,01.2013,2.507484034
51,12.75,02.2013,2.16025038
51,12.75,03.2013,1.778855673
51,12.75,04.2013,2.100099956
51,12.75,05.2013,1.838362444
51,12.75,06.2013,1.573929095
51,12.75,07.2013,1.556662077
51,12.75,08.2013,2.642162766
51,12.75,09.2013,0.633212681
51,12.75,10.2013,1.962233179
51,12.75,11.2013,4.900128226
51,12.75,12.2013,2.797025145
51,12.75,01.2014,3.754704209
51,12.75,02.2014,0.463957798
51,12.75,03.2014,2.09841532
51,12.75,04.2014,4.508843763
51,12.75,05.2014,2.69129642
51,12.75,06.2014,3.584672362
51,12.75,07.2014,2.711502819
51,12.75,08.2014,2.366591155
51,12.75,09.2014,1.645879401
51,12.75,10.2014,2.821581242
51,12.75,11.2014,2.369250116
51,12.75,12.2014,1.057014378
51,12.75,01.2015,1.847033849
51,12.75,02.2015,1.474120684
51,12.75,03.2015,1.118234605
51,12.75,04.2015,0.669995361
51,12.75,05.2015,1.663728082
51,12.75,06.2015,1.206307481
51,12.75,07.2015,1.501657553
51,12.75,08.2015,2.309441656
51,12.75,09.2015,1.649794657
51,12.75,10.2015,2.166854223
51,12.75,11.2015,2.437428419
51,12.75,12.2015,2.111687346
51,12.75,01.2016,1.798830313
51,12.75,02.2016,0.524148427
51,12.75,03.2016,0.522830149
51,12.75,04.2016,1.709805865
51,12.75,05.2016,1.58944126
51,12.75,06.2016,2.848311591
51,12.75,07.2016,1.199142257
51,12.75,08.2016,1.673492942
51,12.75,09.2016,1.203166756
51,12.75,10.2016,1.272553708
51,12.75,11.2016,1.73652076
51,12.75,12.2016,1.991435673
51,12.75,01.2017,1.038518891
51,12.75,02.2017,2.216850994
51,12.75,03.2017,1.107170436
51,12.75,04.2017,0.169567777
51,12.75,05.2017,1.593189285
51,13.5,01.2010,0.119846223
51,13.5,02.2010,1.217237584
51,13.5,03.2010,2.06420471
51,13.5,04.2010,2.375768881
51,13.5,05.2010,2.327063426
51,13.5,06.2010,3.160383809
51,13.5,07.2010,2.278957293
51,13.5,08.2010,0.530096677
51,13.5,09.2010,2.180886671
51,13.5,10.2010,1.802787115
51,13.5,11.2010,2.793429982
51,13.5,12.2010,1.595697029
51,13.5,01.2011,0.70836516
51,13.5,02.2011,0.209608918
51,13.5,03.2011,2.166327714
51,13.5,04.2011,1.171740357
51,13.5,05.2011,1.70628366
51,13.5,06.2011,1.299124685
51,13.5,07.2011,0.778042415
51,13.5,08.2011,1.401907128
51,13.5,09.2011,1.852047678
51,13.5,10.2011,1.892783085
51,13.5,11.2011,2.123710604
51,13.5,12.2011,0.402308185
51,13.5,01.2012,2.175358842
51,13.5,02.2012,1.250711985
51,13.5,03.2012,1.648337923
51,13.5,04.2012,1.359137499
51,13.5,05.2012,1.507316556
51,13.5,06.2012,3.047540129
51,13.5,07.2012,1.361798228
51,13.5,08.2012,3.960251919
51,13.5,09.2012,1.253187779
51,13.5,10.2012,1.392151614
51,13.5,11.2012,1.843462374
51,13.5,12.2012,1.27468388
51,13.5,01.2013,2.542302566
51,13.5,02.2013,2.288748412
51,13.5,03.2013,1.712240402
51,13.5,04.2013,1.992511192
51,13.5,05.2013,1.756813205
51,13.5,06.2013,1.428641064
51,13.5,07.2013,1.511091629
51,13.5,08.2013,2.532393951
51,13.5,09.2013,0.487028587
51,13.5,10.2013,1.881920195
51,13.5,11.2013,4.670148316
51,13.5,12.2013,2.608327813
51,13.5,01.2014,3.660892572
51,13.5,02.2014,0.474810618
51,13.5,03.2014,2.216191038
51,13.5,04.2014,4.303803695
51,13.5,05.2014,2.645056345
51,13.5,06.2014,3.402403908
51,13.5,07.2014,2.456418815
51,13.5,08.2014,2.195921923
51,13.5,09.2014,1.459900279
51,13.5,10.2014,2.675392142
51,13.5,11.2014,2.210094208
51,13.5,12.2014,1.066273598
51,13.5,01.2015,1.780970023
51,13.5,02.2015,1.435475857
51,13.5,03.2015,1.126821722
51,13.5,04.2015,0.496310213
51,13.5,05.2015,1.585196302
51,13.5,06.2015,1.015356466
51,13.5,07.2015,1.469951922
51,13.5,08.2015,2.17779168
51,13.5,09.2015,1.46919633
51,13.5,10.2015,2.039137124
51,13.5,11.2015,2.167906605
51,13.5,12.2015,1.903313335
51,13.5,01.2016,1.761242852
51,13.5,02.2016,0.550155315
51,13.5,03.2016,0.566982112
51,13.5,04.2016,1.685374051
51,13.5,05.2016,1.373324353
51,13.5,06.2016,2.824742096
51,13.5,07.2016,1.052568799
51,13.5,08.2016,1.603898526
51,13.5,09.2016,1.086862339
51,13.5,10.2016,1.21888851
51,13.5,11.2016,1.701985749
51,13.5,12.2016,1.970612236
51,13.5,01.2017,1.070375806
51,13.5,02.2017,2.337175154
51,13.5,03.2017,1.148851208
51,13.5,04.2017,0.118422383
51,13.5,05.2017,1.603917038
51,14.25,01.2010,0.33376156
51,14.25,02.2010,1.039079762
51,14.25,03.2010,1.952868223
51,14.25,04.2010,2.24276735
51,14.25,05.2010,2.248713527
51,14.25,06.2010,2.846086135
51,14.25,07.2010,2.065076876
51,14.25,08.2010,0.315728565
51,14.25,09.2010,2.088877651
51,14.25,10.2010,1.566475135
51,14.25,11.2010,2.710374064
51,14.25,12.2010,1.493168159
51,14.25,01.2011,0.566106951
51,14.25,02.2011,0.295114911
51,14.25,03.2011,2.002975331
51,14.25,04.2011,1.072329485
51,14.25,05.2011,1.641620269
51,14.25,06.2011,1.325009606
51,14.25,07.2011,0.719537975
51,14.25,08.2011,1.470273339
51,14.25,09.2011,1.727175563
51,14.25,10.2011,1.807089124
51,14.25,11.2011,2.023993555
51,14.25,12.2011,0.278596167
51,14.25,01.2012,1.981440287
51,14.25,02.2012,1.031385778
51,14.25,03.2012,1.505050293
51,14.25,04.2012,1.39281239
51,14.25,05.2012,1.540370529
51,14.25,06.2012,2.855402317
51,14.25,07.2012,1.349519001
51,14.25,08.2012,3.705248254
51,14.25,09.2012,1.089820721
51,14.25,10.2012,1.184505931
51,14.25,11.2012,1.729403277
51,14.25,12.2012,1.128126766
51,14.25,01.2013,2.554938622
51,14.25,02.2013,2.367841183
51,14.25,03.2013,1.630908933
51,14.25,04.2013,1.87379761
51,14.25,05.2013,1.655230964
51,14.25,06.2013,1.286858851
51,14.25,07.2013,1.422635389
51,14.25,08.2013,2.405541435
51,14.25,09.2013,0.345822427
51,14.25,10.2013,1.882281396
51,14.25,11.2013,4.332333121
51,14.25,12.2013,2.4448803
51,14.25,01.2014,3.473557006
51,14.25,02.2014,0.567056981
51,14.25,03.2014,2.214413063
51,14.25,04.2014,4.03743017
51,14.25,05.2014,2.589756692
51,14.25,06.2014,3.12097814
51,14.25,07.2014,2.218267692
51,14.25,08.2014,1.964070564
51,14.25,09.2014,1.323826746
51,14.25,10.2014,2.465486426
51,14.25,11.2014,2.070112326
51,14.25,12.2014,1.054532352
51,14.25,01.2015,1.689041472
51,14.25,02.2015,1.403319556
51,14.25,03.2015,1.120952833
51,14.25,04.2015,0.344929063
51,14.25,05.2015,1.45831308
51,14.25,06.2015,0.780713941
51,14.25,07.2015,1.403845573
51,14.25,08.2015,2.047571149
51,14.25,09.2015,1.253095299
51,14.25,10.2015,1.947083379
51,14.25,11.2015,1.806459193
51,14.25,12.2015,1.758478659
51,14.25,01.2016,1.620219635
51,14.25,02.2016,0.554438585
51,14.25,03.2016,0.582241078
51,14.25,04.2016,1.633387519
51,14.25,05.2016,1.239039793
51,14.25,06.2016,2.748758534
51,14.25,07.2016,0.887288235
51,14.25,08.2016,1.476170684
51,14.25,09.2016,0.991063914
51,14.25,10.2016,1.127719538
51,14.25,11.2016,1.651710307
51,14.25,12.2016,1.966972038
51,14.25,01.2017,1.081319301
51,14.25,02.2017,2.411314486
51,14.25,03.2017,1.147580826
51,14.25,04.2017,0.077231312
51,14.25,05.2017,1.567625291
50.25,6,01.2010,0.443966649
50.25,6,02.2010,1.515732189
50.25,6,03.2010,3.088504503
50.25,6,04.2010,2.494068903
50.25,6,05.2010,1.188718102
50.25,6,06.2010,2.619961879
50.25,6,07.2010,3.397057704
50.25,6,08.2010,1.80843214
50.25,6,09.2010,3.587344337
50.25,6,10.2010,2.995720371
50.25,6,11.2010,4.683362253
50.25,6,12.2010,1.4363002
50.25,6,01.2011,1.843165507
50.25,6,02.2011,0.974831474
50.25,6,03.2011,2.695311963
50.25,6,04.2011,1.416456309
50.25,6,05.2011,1.323536762
50.25,6,06.2011,0.697459406
50.25,6,07.2011,1.640855422
50.25,6,08.2011,1.362206722
50.25,6,09.2011,1.762311657
50.25,6,10.2011,2.748144753
50.25,6,11.2011,1.613145497
50.25,6,12.2011,0.273947395
50.25,6,01.2012,1.670389552
50.25,6,02.2012,1.722537381
50.25,6,03.2012,2.713462572
50.25,6,04.2012,2.236559279
50.25,6,05.2012,2.644394447
50.25,6,06.2012,3.007607541
50.25,6,07.2012,1.306876022
50.25,6,08.2012,3.821197811
50.25,6,09.2012,2.54850541
50.25,6,10.2012,0.958561451
50.25,6,11.2012,2.012038856
50.25,6,12.2012,1.781339506
50.25,6,01.2013,1.921550061
50.25,6,02.2013,0.883825005
50.25,6,03.2013,2.086140023
50.25,6,04.2013,2.756246202
50.25,6,05.2013,2.086158998
50.25,6,06.2013,2.120545114
50.25,6,07.2013,1.663001162
50.25,6,08.2013,3.112296208
50.25,6,09.2013,0.656363751
50.25,6,10.2013,2.173962272
50.25,6,11.2013,4.870530926
50.25,6,12.2013,2.569661734
50.25,6,01.2014,3.437597622
50.25,6,02.2014,0.654051494
50.25,6,03.2014,1.00690361
50.25,6,04.2014,4.261828254
50.25,6,05.2014,2.740144631
50.25,6,06.2014,3.226010084
50.25,6,07.2014,4.215806271
50.25,6,08.2014,3.193039122
50.25,6,09.2014,3.130859347
50.25,6,10.2014,2.634563966
50.25,6,11.2014,2.757488999
50.25,6,12.2014,1.485514763
50.25,6,01.2015,2.542543497
50.25,6,02.2015,2.071333097
50.25,6,03.2015,1.526635549
50.25,6,04.2015,1.152934896
50.25,6,05.2015,1.55416
50.25,6,06.2015,1.702062739
50.25,6,07.2015,0.961916349
50.25,6,08.2015,3.087111372
50.25,6,09.2015,1.673866819
50.25,6,10.2015,2.856507552
50.25,6,11.2015,3.447414183
50.25,6,12.2015,2.891319482
50.25,6,01.2016,1.663414144
50.25,6,02.2016,1.239790383
50.25,6,03.2016,0.025381475
50.25,6,04.2016,1.226667087
50.25,6,05.2016,2.153306581
50.25,6,06.2016,1.325841776
50.25,6,07.2016,1.710495325
50.25,6,08.2016,1.112351242
50.25,6,09.2016,2.087584074
50.25,6,10.2016,1.306064615
50.25,6,11.2016,2.647640341
50.25,6,12.2016,1.824826981
50.25,6,01.2017,1.472841219
50.25,6,02.2017,1.535364327
50.25,6,03.2017,1.54145976
50.25,6,04.2017,0.485702226
50.25,6,05.2017,1.444193829
50.25,6.75,01.2010,0.357747313
50.25,6.75,02.2010,1.366380418
50.25,6.75,03.2010,2.763939968
50.25,6.75,04.2010,2.331421872
50.25,6.75,05.2010,1.246735979
50.25,6.75,06.2010,2.518861906
50.25,6.75,07.2010,3.097655387
50.25,6.75,08.2010,1.646546179
50.25,6.75,09.2010,3.197110734
50.25,6.75,10.2010,2.783239611
50.25,6.75,11.2010,4.238971664
50.25,6.75,12.2010,1.389321374
50.25,6.75,01.2011,1.576592401
50.25,6.75,02.2011,0.735736001
50.25,6.75,03.2011,2.516544506
50.25,6.75,04.2011,1.321641679
50.25,6.75,05.2011,1.155173871
50.25,6.75,06.2011,0.575320124
50.25,6.75,07.2011,1.583478513
50.25,6.75,08.2011,1.075948607
50.25,6.75,09.2011,1.791134111
50.25,6.75,10.2011,2.411191553
50.25,6.75,11.2011,1.581466559
50.25,6.75,12.2011,0.212993497
50.25,6.75,01.2012,1.685956133
50.25,6.75,02.2012,1.476553433
50.25,6.75,03.2012,2.290477259
50.25,6.75,04.2012,1.992309894
50.25,6.75,05.2012,2.217750395
50.25,6.75,06.2012,2.929071127
50.25,6.75,07.2012,1.242890022
50.25,6.75,08.2012,3.739629187
50.25,6.75,09.2012,2.208357715
50.25,6.75,10.2012,0.838094637
50.25,6.75,11.2012,1.869538622
50.25,6.75,12.2012,1.641099038
50.25,6.75,01.2013,1.953533585
50.25,6.75,02.2013,1.032231186
50.25,6.75,03.2013,2.005837416
50.25,6.75,04.2013,2.495467572
50.25,6.75,05.2013,1.838366048
50.25,6.75,06.2013,1.890131177
50.25,6.75,07.2013,1.584125852
50.25,6.75,08.2013,2.889464834
50.25,6.75,09.2013,0.513409979
50.25,6.75,10.2013,1.961968039
50.25,6.75,11.2013,4.692475068
50.25,6.75,12.2013,2.415537653
50.25,6.75,01.2014,3.372639244
50.25,6.75,02.2014,0.553237552
50.25,6.75,03.2014,1.012711978
50.25,6.75,04.2014,4.224850488
50.25,6.75,05.2014,2.468451919
50.25,6.75,06.2014,3.143816601
50.25,6.75,07.2014,3.685012151
50.25,6.75,08.2014,2.997197534
50.25,6.75,09.2014,2.754486368
50.25,6.75,10.2014,2.627956768
50.25,6.75,11.2014,2.626434265
50.25,6.75,12.2014,1.253615468
50.25,6.75,01.2015,2.398317964
50.25,6.75,02.2015,1.889794449
50.25,6.75,03.2015,1.340688896
50.25,6.75,04.2015,0.949065982
50.25,6.75,05.2015,1.446468782
50.25,6.75,06.2015,1.454173083
50.25,6.75,07.2015,0.875161041
50.25,6.75,08.2015,2.786132351
50.25,6.75,09.2015,1.512263112
50.25,6.75,10.2015,2.503312745
50.25,6.75,11.2015,3.237547129
50.25,6.75,12.2015,2.592490528
50.25,6.75,01.2016,1.592199003
50.25,6.75,02.2016,0.912417787
50.25,6.75,03.2016,0.115988182
50.25,6.75,04.2016,1.178022839
50.25,6.75,05.2016,2.011811274
50.25,6.75,06.2016,1.32090794
50.25,6.75,07.2016,1.459533502
50.25,6.75,08.2016,1.121274322
50.25,6.75,09.2016,1.858885157
50.25,6.75,10.2016,1.198228346
50.25,6.75,11.2016,2.483548811
50.25,6.75,12.2016,1.784626826
50.25,6.75,01.2017,1.301644579
50.25,6.75,02.2017,1.613016298
50.25,6.75,03.2017,1.629707025
50.25,6.75,04.2017,0.362533547
50.25,6.75,05.2017,1.350274013
50.25,7.5,01.2010,0.216046708
50.25,7.5,02.2010,1.178121318
50.25,7.5,03.2010,2.460520687
50.25,7.5,04.2010,2.146012176
50.25,7.5,05.2010,1.291294057
50.25,7.5,06.2010,2.406244765
50.25,7.5,07.2010,2.818935126
50.25,7.5,08.2010,1.445124844
50.25,7.5,09.2010,2.857836381
50.25,7.5,10.2010,2.543569136
50.25,7.5,11.2010,3.830307654
50.25,7.5,12.2010,1.412972042
50.25,7.5,01.2011,1.300004231
50.25,7.5,02.2011,0.496804099
50.25,7.5,03.2011,2.321332174
50.25,7.5,04.2011,1.22905911
50.25,7.5,05.2011,0.994924659
50.25,7.5,06.2011,0.499817004
50.25,7.5,07.2011,1.482485187
50.25,7.5,08.2011,0.800041485
50.25,7.5,09.2011,1.748813107
50.25,7.5,10.2011,2.131026704
50.25,7.5,11.2011,1.544715814
50.25,7.5,12.2011,0.23276625
50.25,7.5,01.2012,1.682359932
50.25,7.5,02.2012,1.279066418
50.25,7.5,03.2012,1.874981573
50.25,7.5,04.2012,1.773307056
50.25,7.5,05.2012,1.798365537
50.25,7.5,06.2012,2.837410068
50.25,7.5,07.2012,1.172800298
50.25,7.5,08.2012,3.655397821
50.25,7.5,09.2012,1.92767626
50.25,7.5,10.2012,0.723578355
50.25,7.5,11.2012,1.646117749
50.25,7.5,12.2012,1.502820692
50.25,7.5,01.2013,1.923081377
